BehaviorSpace results (NetLogo 6.4.0),Table version 2.0,,,,,,,,
红绿__Traffic 2 Lanes.nlogo,,,,,,,,,
experiment21,,,,,,,,,
01/22/2024 01:49:03:281 +0000,,,,,,,,,
min-pxcor,max-pxcor,min-pycor,max-pycor,,,,0.089475335,22.15147168,781.1274244
2,0.005,50,40,0.02,26405,40,0.095125,26.325,1420.325
2,0.005,50,40,0.02,26406,40,0.0975,26.025,1420.4
2,0.005,50,40,0.02,26407,40,0.09125,25.575,1420.5
2,0.005,50,40,0.02,26408,40,0.082875,26.525,1420.6
2,0.005,50,40,0.02,26409,40,0.08275,26.175,1420.625
2,0.005,50,40,0.02,26410,40,0.084375,25.85,1420.7
2,0.005,50,40,0.02,26411,40,0.088125,25.525,1420.775
2,0.005,50,40,0.02,26412,40,0.09025,25.225,1420.85
2,0.005,50,40,0.02,26413,40,0.087375,24.875,1420.9
2,0.005,50,40,0.02,26414,40,0.088,27.025,1420.95
2,0.005,50,40,0.02,26415,40,0.0805,26.725,1421.025
2,0.005,50,40,0.02,26416,40,0.082625,26.4,1421.075
2,0.005,50,40,0.02,26417,40,0.072375,26,1421.15
2,0.005,50,40,0.02,26418,40,0.074625,25.7,1421.2
2,0.005,50,40,0.02,26419,40,0.06875,26.65,1421.25
2,0.005,50,40,0.02,26420,40,0.068375,26.325,1421.325
2,0.005,50,40,0.02,26421,40,0.070625,26,1421.35
2,0.005,50,40,0.02,26422,40,0.073625,25.75,1421.375
2,0.005,50,40,0.02,26423,40,0.067125,25.475,1421.425
2,0.005,50,40,0.02,26424,40,0.06625,25.225,1421.475
2,0.005,50,40,0.02,26425,40,0.0715,25.075,1421.5
2,0.005,50,40,0.02,26426,40,0.07225,24.9,1421.525
2,0.005,50,40,0.02,26427,40,0.07475,24.7,1421.55
3,0.005,50,40,0.02,27351,40,0.057125,25.5,1466.775
2,0.005,50,40,0.02,26428,40,0.076875,24.525,1421.575
2,0.005,50,40,0.02,26429,40,0.077,24.275,1421.6
3,0.005,50,40,0.02,27352,40,0.057,25.2,1466.825
2,0.005,50,40,0.02,26430,40,0.07875,24.1,1421.625
3,0.005,50,40,0.02,27353,40,0.05975,24.95,1466.85
2,0.005,50,40,0.02,26431,40,0.080625,23.9,1421.65
3,0.005,50,40,0.02,27354,40,0.061125,24.65,1466.875
2,0.005,50,40,0.02,26432,40,0.080875,23.7,1421.675
3,0.005,50,40,0.02,27355,40,0.061875,24.35,1466.925
2,0.005,50,40,0.02,26433,40,0.07975,23.5,1421.7
3,0.005,50,40,0.02,27356,40,0.063625,24.125,1466.975
2,0.005,50,40,0.02,26434,40,0.083625,23.375,1421.725
3,0.005,50,40,0.02,27357,40,0.066,23.875,1467
2,0.005,50,40,0.02,26435,40,0.081875,23.2,1421.75
3,0.005,50,40,0.02,27358,40,0.06575,23.6,1467.05
2,0.005,50,40,0.02,26436,40,0.0805,23,1421.8
2,0.005,50,40,0.02,26437,40,0.0725,22.8,1421.825
3,0.005,50,40,0.02,27359,40,0.064,23.2,1467.1
2,0.005,50,40,0.02,26438,40,0.072625,22.6,1421.85
2,0.005,50,40,0.02,26439,40,0.068625,22.4,1421.875
3,0.005,50,40,0.02,27360,40,0.06175,22.9,1467.15
2,0.005,50,40,0.02,26440,40,0.071375,22.25,1421.9
3,0.005,50,40,0.02,27361,40,0.064875,23.9,1467.2
2,0.005,50,40,0.02,26441,40,0.074375,22.125,1421.95
3,0.005,50,40,0.02,27362,40,0.067125,23.625,1467.225
2,0.005,50,40,0.02,26442,40,0.080625,22.075,1421.975
2,0.005,50,40,0.02,26443,40,0.079625,21.95,1422
2,0.005,50,40,0.02,26444,40,0.079625,21.8,1422.025
2,0.005,50,40,0.02,26445,40,0.079875,21.6,1422.05
2,0.005,50,40,0.02,26446,40,0.083,21.475,1422.075
2,0.005,50,40,0.02,26447,40,0.087125,21.375,1422.1
2,0.005,50,40,0.02,26448,40,0.08375,21.2,1422.15
2,0.005,50,40,0.02,26449,40,0.083625,21.075,1422.175
2,0.005,50,40,0.02,26450,40,0.08675,20.975,1422.2
2,0.005,50,40,0.02,26451,40,0.09025,20.875,1422.225
2,0.005,50,40,0.02,26452,40,0.093375,20.75,1422.275
2,0.005,50,40,0.02,26453,40,0.0925,20.6,1422.3
2,0.005,50,40,0.02,26454,40,0.089125,20.45,1422.325
2,0.005,50,40,0.02,26455,40,0.093375,20.35,1422.35
2,0.005,50,40,0.02,26456,40,0.095125,20.2,1422.4
2,0.005,50,40,0.02,26457,40,0.099125,20.15,1422.425
2,0.005,50,40,0.02,26458,40,0.0975,19.975,1422.45
2,0.005,50,40,0.02,26459,40,0.097875,19.825,1422.475
2,0.005,50,40,0.02,26460,40,0.092375,20.85,1422.525
2,0.005,50,40,0.02,26461,40,0.09075,20.725,1422.6
2,0.005,50,40,0.02,26462,40,0.089125,21.825,1422.65
2,0.005,50,40,0.02,26463,40,0.092625,21.7,1422.7
2,0.005,50,40,0.02,26464,40,0.092,21.475,1422.775
2,0.005,50,40,0.02,26465,40,0.093625,22.5,1422.875
2,0.005,50,40,0.02,26466,40,0.093625,23.5,1422.95
2,0.005,50,40,0.02,26467,40,0.0915,23.3,1423
2,0.005,50,40,0.02,26468,40,0.093625,23.125,1423.05
2,0.005,50,40,0.02,26469,40,0.094375,22.875,1423.1
2,0.005,50,40,0.02,26470,40,0.097625,22.725,1423.15
2,0.005,50,40,0.02,26471,40,0.098,22.475,1423.225
2,0.005,50,40,0.02,26472,40,0.09525,23.4,1423.3
2,0.005,50,40,0.02,26473,40,0.0945,23.1,1423.425
2,0.005,50,40,0.02,26474,40,0.096125,24.1,1423.5
2,0.005,50,40,0.02,26475,40,0.09875,23.925,1423.575
2,0.005,50,40,0.02,26476,40,0.10125,23.725,1423.65
2,0.005,50,40,0.02,26477,40,0.105375,23.55,1423.725
2,0.005,50,40,0.02,26478,40,0.107375,23.325,1423.8
2,0.005,50,40,0.02,26479,40,0.107625,24.35,1423.875
2,0.005,50,40,0.02,26480,40,0.105375,24.075,1423.95
2,0.005,50,40,0.02,26481,40,0.11025,23.925,1424.025
2,0.005,50,40,0.02,26482,40,0.109625,23.7,1424.1
2,0.005,50,40,0.02,26483,40,0.108125,23.4,1424.175
2,0.005,50,40,0.02,26484,40,0.1095,23.15,1424.275
2,0.005,50,40,0.02,26485,40,0.111375,22.95,1424.35
1,0.005,50,40,0.02,870,40,0.072,24.15,50.25
2,0.005,50,40,0.02,26486,40,0.11275,22.725,1424.425
2,0.005,50,40,0.02,26487,40,0.114875,22.5,1424.5
2,0.005,50,40,0.02,26488,40,0.117,22.25,1424.575
2,0.005,50,40,0.02,26489,40,0.12225,22.075,1424.65
2,0.005,50,40,0.02,26490,40,0.119625,21.75,1424.75
2,0.005,50,40,0.02,26491,40,0.1215,22.8,1424.8
2,0.005,50,40,0.02,26492,40,0.10825,23.75,1424.875
2,0.005,50,40,0.02,26493,40,0.104,23.45,1424.95
2,0.005,50,40,0.02,26494,40,0.104125,23.15,1425.05
2,0.005,50,40,0.02,26495,40,0.092875,24.075,1425.1
2,0.005,50,40,0.02,26496,40,0.093,23.775,1425.125
2,0.005,50,40,0.02,26497,40,0.090625,23.425,1425.175
2,0.005,50,40,0.02,26498,40,0.091,24.3,1425.3
2,0.005,50,40,0.02,26499,40,0.086,23.975,1425.325
2,0.005,50,40,0.02,26500,40,0.074375,24.85,1425.4
2,0.005,50,40,0.02,26501,40,0.07575,24.55,1425.425
2,0.005,50,40,0.02,26502,40,0.0725,24.225,1425.5
2,0.005,50,40,0.02,26503,40,0.076125,23.925,1425.55
2,0.005,50,40,0.02,26504,40,0.074625,23.675,1425.575
2,0.005,50,40,0.02,26505,40,0.065375,23.325,1425.6
2,0.005,50,40,0.02,26506,40,0.062875,23.075,1425.625
2,0.005,50,40,0.02,26507,40,0.0495,22.75,1425.725
2,0.005,50,40,0.02,26508,40,0.037,22.375,1425.775
2,0.005,50,40,0.02,26509,40,0.042875,23.5,1425.8
2,0.005,50,40,0.02,26510,40,0.0465,23.325,1425.825
2,0.005,50,40,0.02,26511,40,0.04525,23.125,1425.85
2,0.005,50,40,0.02,26512,40,0.044375,24.075,1425.875
2,0.005,50,40,0.02,26513,40,0.04425,23.775,1425.925
2,0.005,50,40,0.02,26514,40,0.0445,23.475,1425.95
2,0.005,50,40,0.02,26515,40,0.046875,23.2,1426.025
2,0.005,50,40,0.02,26516,40,0.044375,24.125,1426.05
2,0.005,50,40,0.02,26517,40,0.04625,23.85,1426.1
2,0.005,50,40,0.02,26518,40,0.045375,23.55,1426.15
2,0.005,50,40,0.02,26519,40,0.046625,23.3,1426.2
2,0.005,50,40,0.02,26520,40,0.048125,23.075,1426.25
2,0.005,50,40,0.02,26521,40,0.04525,22.775,1426.3
2,0.005,50,40,0.02,26522,40,0.048875,22.525,1426.35
2,0.005,50,40,0.02,26523,40,0.049875,22.25,1426.475
1,0.005,50,40,0.02,871,40,0.072625,25.25,50.275
2,0.005,50,40,0.02,26524,40,0.05425,22.025,1426.5
2,0.005,50,40,0.02,26525,40,0.05375,21.775,1426.525
2,0.005,50,40,0.02,26526,40,0.05275,23.925,1426.575
2,0.005,50,40,0.02,26527,40,0.052625,23.6,1426.625
3,0.005,50,40,0.02,27363,40,0.06775,23.3,1467.275
2,0.005,50,40,0.02,26528,40,0.053,23.35,1426.7
3,0.005,50,40,0.02,27364,40,0.067375,23.025,1467.3
3,0.005,50,40,0.02,27365,40,0.069375,22.825,1467.325
2,0.005,50,40,0.02,26529,40,0.05625,23.125,1426.75
3,0.005,50,40,0.02,27366,40,0.071875,22.6,1467.35
2,0.005,50,40,0.02,26530,40,0.05825,22.85,1426.8
2,0.005,50,40,0.02,26531,40,0.0585,22.675,1426.825
3,0.005,50,40,0.02,27367,40,0.072625,22.325,1467.4
2,0.005,50,40,0.02,26532,40,0.05825,23.625,1426.875
3,0.005,50,40,0.02,27368,40,0.076125,22.1,1467.425
2,0.005,50,40,0.02,26533,40,0.05925,23.325,1426.95
3,0.005,50,40,0.02,27369,40,0.077125,23.05,1467.475
2,0.005,50,40,0.02,26534,40,0.059375,23.1,1427.075
3,0.005,50,40,0.02,27370,40,0.077,22.7,1467.525
2,0.005,50,40,0.02,26535,40,0.05875,22.825,1427.125
3,0.005,50,40,0.02,27371,40,0.080125,22.425,1467.575
2,0.005,50,40,0.02,26536,40,0.062375,22.625,1427.175
2,0.005,50,40,0.02,26537,40,0.06475,22.35,1427.225
3,0.005,50,40,0.02,27372,40,0.080375,22.075,1467.625
2,0.005,50,40,0.02,26538,40,0.062625,22,1427.3
3,0.005,50,40,0.02,27373,40,0.0805,21.75,1467.675
2,0.005,50,40,0.02,26539,40,0.057875,21.65,1427.35
3,0.005,50,40,0.02,27374,40,0.077375,22.5,1467.725
2,0.005,50,40,0.02,26540,40,0.060125,21.375,1427.4
3,0.005,50,40,0.02,27375,40,0.0795,23.475,1467.775
2,0.005,50,40,0.02,26541,40,0.065,21.15,1427.45
3,0.005,50,40,0.02,27376,40,0.078625,23.05,1467.875
2,0.005,50,40,0.02,26542,40,0.066125,20.875,1427.475
3,0.005,50,40,0.02,27377,40,0.081625,24.025,1467.925
2,0.005,50,40,0.02,26543,40,0.061625,20.6,1427.525
3,0.005,50,40,0.02,27378,40,0.072625,23.75,1468
2,0.005,50,40,0.02,26544,40,0.06475,20.45,1427.575
3,0.005,50,40,0.02,27379,40,0.073875,23.4,1468.075
3,0.005,50,40,0.02,27380,40,0.073,22.975,1468.15
2,0.005,50,40,0.02,26545,40,0.06975,20.3,1427.6
3,0.005,50,40,0.02,27381,40,0.070875,22.525,1468.25
2,0.005,50,40,0.02,26546,40,0.067875,20.025,1427.65
2,0.005,50,40,0.02,26547,40,0.071875,19.8,1427.75
3,0.005,50,40,0.02,27382,40,0.0745,22.2,1468.325
2,0.005,50,40,0.02,26548,40,0.070625,19.45,1427.775
3,0.005,50,40,0.02,27383,40,0.075125,21.825,1468.4
2,0.005,50,40,0.02,26549,40,0.075125,20.55,1427.825
3,0.005,50,40,0.02,27384,40,0.076,21.45,1468.475
2,0.005,50,40,0.02,26550,40,0.069875,20.2,1427.95
3,0.005,50,40,0.02,27385,40,0.07775,21.1,1468.575
2,0.005,50,40,0.02,26551,40,0.068375,21.15,1428.05
3,0.005,50,40,0.02,27386,40,0.077125,20.725,1468.65
2,0.005,50,40,0.02,26552,40,0.067625,20.9,1428.125
3,0.005,50,40,0.02,27387,40,0.079125,20.425,1468.75
2,0.005,50,40,0.02,26553,40,0.0655,20.575,1428.2
3,0.005,50,40,0.02,27388,40,0.081,21.325,1468.825
2,0.005,50,40,0.02,26554,40,0.065875,21.45,1428.275
3,0.005,50,40,0.02,27389,40,0.08425,21.075,1468.9
2,0.005,50,40,0.02,26555,40,0.063125,21.125,1428.4
3,0.005,50,40,0.02,27390,40,0.0855,20.775,1468.975
2,0.005,50,40,0.02,26556,40,0.065125,20.9,1428.475
3,0.005,50,40,0.02,27391,40,0.08625,20.45,1469.05
2,0.005,50,40,0.02,26557,40,0.06725,20.65,1428.55
3,0.005,50,40,0.02,27392,40,0.088875,20.125,1469.1
2,0.005,50,40,0.02,26558,40,0.06775,20.35,1428.625
3,0.005,50,40,0.02,27393,40,0.091,21.025,1469.175
2,0.005,50,40,0.02,26559,40,0.070375,21.275,1428.725
3,0.005,50,40,0.02,27394,40,0.078625,20.625,1469.225
2,0.005,50,40,0.02,26560,40,0.07225,20.975,1428.875
3,0.005,50,40,0.02,27395,40,0.077375,21.475,1469.3
2,0.005,50,40,0.02,26561,40,0.073125,21.85,1429
3,0.005,50,40,0.02,27396,40,0.075875,22.3,1469.35
2,0.005,50,40,0.02,26562,40,0.07475,21.575,1429.1
3,0.005,50,40,0.02,27397,40,0.0795,23.275,1469.375
2,0.005,50,40,0.02,26563,40,0.0755,21.25,1429.2
3,0.005,50,40,0.02,27398,40,0.07975,22.95,1469.425
2,0.005,50,40,0.02,26564,40,0.076375,20.9,1429.3
3,0.005,50,40,0.02,27399,40,0.083125,22.6,1469.45
2,0.005,50,40,0.02,26565,40,0.073875,20.5,1429.45
3,0.005,50,40,0.02,27400,40,0.084375,22.275,1469.475
2,0.005,50,40,0.02,26566,40,0.076375,20.225,1429.55
3,0.005,50,40,0.02,27401,40,0.08475,21.925,1469.5
2,0.005,50,40,0.02,26567,40,0.078625,21.2,1429.65
3,0.005,50,40,0.02,27402,40,0.085625,22.875,1469.55
2,0.005,50,40,0.02,26568,40,0.079,22.15,1429.75
2,0.005,50,40,0.02,26569,40,0.077375,21.825,1429.85
3,0.005,50,40,0.02,27403,40,0.088375,22.6,1469.575
2,0.005,50,40,0.02,26570,40,0.080375,21.575,1429.95
3,0.005,50,40,0.02,27404,40,0.08875,22.375,1469.6
2,0.005,50,40,0.02,26571,40,0.081375,22.5,1430.05
3,0.005,50,40,0.02,27405,40,0.09075,22.1,1469.65
3,0.005,50,40,0.02,27406,40,0.095,21.9,1469.675
2,0.005,50,40,0.02,26572,40,0.081375,22.15,1430.15
2,0.005,50,40,0.02,26573,40,0.080125,21.725,1430.25
3,0.005,50,40,0.02,27407,40,0.094875,22.85,1469.75
2,0.005,50,40,0.02,26574,40,0.077125,21.35,1430.35
3,0.005,50,40,0.02,27408,40,0.09925,22.6,1469.775
2,0.005,50,40,0.02,26575,40,0.078875,21,1430.45
3,0.005,50,40,0.02,27409,40,0.0975,22.325,1469.8
2,0.005,50,40,0.02,26576,40,0.07725,20.675,1430.575
3,0.005,50,40,0.02,27410,40,0.101375,22.15,1469.825
2,0.005,50,40,0.02,26577,40,0.078875,20.375,1430.675
3,0.005,50,40,0.02,27411,40,0.1015,21.95,1469.875
2,0.005,50,40,0.02,26578,40,0.081375,20.075,1430.775
3,0.005,50,40,0.02,27412,40,0.109375,21.8,1469.9
2,0.005,50,40,0.02,26579,40,0.0825,22.25,1430.875
3,0.005,50,40,0.02,27413,40,0.105875,21.5,1469.95
2,0.005,50,40,0.02,26580,40,0.0815,21.85,1430.95
3,0.005,50,40,0.02,27414,40,0.10925,21.325,1469.975
2,0.005,50,40,0.02,26581,40,0.083375,21.5,1431.025
3,0.005,50,40,0.02,27415,40,0.101,21.05,1470
2,0.005,50,40,0.02,26582,40,0.087625,21.2,1431.075
3,0.005,50,40,0.02,27416,40,0.09725,20.725,1470.025
2,0.005,50,40,0.02,26583,40,0.091125,20.9,1431.125
3,0.005,50,40,0.02,27417,40,0.10075,20.475,1470.075
2,0.005,50,40,0.02,26584,40,0.09125,21.775,1431.15
1,0.005,50,40,0.02,872,40,0.067875,25,50.325
3,0.005,50,40,0.02,27418,40,0.102625,20.225,1470.15
2,0.005,50,40,0.02,26585,40,0.0945,21.5,1431.175
3,0.005,50,40,0.02,27419,40,0.095125,20.05,1470.175
2,0.005,50,40,0.02,26586,40,0.084375,21.15,1431.225
3,0.005,50,40,0.02,27420,40,0.094375,19.8,1470.25
2,0.005,50,40,0.02,26587,40,0.083625,20.7,1431.25
2,0.005,50,40,0.02,26588,40,0.08575,20.375,1431.3
3,0.005,50,40,0.02,27421,40,0.096,19.575,1470.3
2,0.005,50,40,0.02,26589,40,0.087875,20.075,1431.325
3,0.005,50,40,0.02,27422,40,0.09725,19.3,1470.325
2,0.005,50,40,0.02,26590,40,0.090875,19.775,1431.35
3,0.005,50,40,0.02,27423,40,0.097875,19.1,1470.4
2,0.005,50,40,0.02,26591,40,0.0935,19.475,1431.375
3,0.005,50,40,0.02,27424,40,0.09575,21.35,1470.425
2,0.005,50,40,0.02,26592,40,0.09225,20.375,1431.4
3,0.005,50,40,0.02,27425,40,0.08825,21.175,1470.45
2,0.005,50,40,0.02,26593,40,0.093875,20.05,1431.425
3,0.005,50,40,0.02,27426,40,0.088375,20.925,1470.475
2,0.005,50,40,0.02,26594,40,0.098,21.05,1431.45
3,0.005,50,40,0.02,27427,40,0.082,20.725,1470.5
2,0.005,50,40,0.02,26595,40,0.088875,20.75,1431.475
2,0.005,50,40,0.02,26596,40,0.092,20.5,1431.5
3,0.005,50,40,0.02,27428,40,0.083,20.55,1470.525
2,0.005,50,40,0.02,26597,40,0.09225,20.225,1431.525
3,0.005,50,40,0.02,27429,40,0.083625,20.35,1470.55
2,0.005,50,40,0.02,26598,40,0.09475,22.45,1431.575
3,0.005,50,40,0.02,27430,40,0.07725,20.1,1470.575
3,0.005,50,40,0.02,27431,40,0.074875,19.825,1470.6
3,0.005,50,40,0.02,27432,40,0.077875,22.1,1470.625
3,0.005,50,40,0.02,27433,40,0.07725,21.825,1470.675
3,0.005,50,40,0.02,27434,40,0.075625,21.55,1470.7
3,0.005,50,40,0.02,27435,40,0.076625,21.3,1470.75
3,0.005,50,40,0.02,27436,40,0.075875,21.075,1470.775
3,0.005,50,40,0.02,27437,40,0.077125,20.875,1470.8
3,0.005,50,40,0.02,27438,40,0.075,20.675,1470.825
3,0.005,50,40,0.02,27439,40,0.077125,20.475,1470.85
3,0.005,50,40,0.02,27440,40,0.078375,20.225,1470.9
3,0.005,50,40,0.02,27441,40,0.079875,20.075,1470.925
3,0.005,50,40,0.02,27442,40,0.08225,19.875,1471
3,0.005,50,40,0.02,27443,40,0.08325,19.65,1471.025
3,0.005,50,40,0.02,27444,40,0.085125,19.425,1471.075
3,0.005,50,40,0.02,27445,40,0.088,20.475,1471.1
3,0.005,50,40,0.02,27446,40,0.086875,21.475,1471.175
3,0.005,50,40,0.02,27447,40,0.08175,21.225,1471.2
3,0.005,50,40,0.02,27448,40,0.084625,21.025,1471.225
3,0.005,50,40,0.02,27449,40,0.08475,22.05,1471.3
3,0.005,50,40,0.02,27450,40,0.087,21.825,1471.325
3,0.005,50,40,0.02,27451,40,0.090375,21.6,1471.35
3,0.005,50,40,0.02,27452,40,0.089375,21.25,1471.425
3,0.005,50,40,0.02,27453,40,0.0865,20.925,1471.5
3,0.005,50,40,0.02,27454,40,0.084,21.875,1471.575
3,0.005,50,40,0.02,27455,40,0.08325,21.575,1471.625
3,0.005,50,40,0.02,27456,40,0.08575,22.575,1471.675
3,0.005,50,40,0.02,27457,40,0.088375,22.275,1471.75
3,0.005,50,40,0.02,27458,40,0.088625,21.95,1471.8
3,0.005,50,40,0.02,27459,40,0.093125,21.725,1471.85
3,0.005,50,40,0.02,27460,40,0.096875,21.5,1471.9
3,0.005,50,40,0.02,27461,40,0.097375,21.15,1471.95
3,0.005,50,40,0.02,27462,40,0.095,20.875,1472.05
3,0.005,50,40,0.02,27463,40,0.094375,20.6,1472.125
3,0.005,50,40,0.02,27464,40,0.0975,20.35,1472.2
3,0.005,50,40,0.02,27465,40,0.100375,20.125,1472.25
3,0.005,50,40,0.02,27466,40,0.099875,21.05,1472.325
3,0.005,50,40,0.02,27467,40,0.086125,20.75,1472.425
3,0.005,50,40,0.02,27468,40,0.0885,20.475,1472.475
3,0.005,50,40,0.02,27469,40,0.09025,20.225,1472.55
3,0.005,50,40,0.02,27470,40,0.094,19.95,1472.6
3,0.005,50,40,0.02,27471,40,0.079375,20.9,1472.675
1,0.005,50,40,0.02,873,40,0.070375,24.775,50.375
2,0.005,50,40,0.02,26599,40,0.096,22.125,1431.625
2,0.005,50,40,0.02,26600,40,0.098625,21.85,1431.65
2,0.005,50,40,0.02,26601,40,0.08925,21.525,1431.675
2,0.005,50,40,0.02,26602,40,0.087625,21.15,1431.725
2,0.005,50,40,0.02,26603,40,0.076,20.8,1431.775
2,0.005,50,40,0.02,26604,40,0.078625,21.75,1431.825
2,0.005,50,40,0.02,26605,40,0.0785,21.475,1431.875
2,0.005,50,40,0.02,26606,40,0.082375,21.2,1431.9
2,0.005,50,40,0.02,26607,40,0.078,20.85,1431.95
1,0.005,50,40,0.02,874,40,0.074875,24.625,50.4
2,0.005,50,40,0.02,26608,40,0.08175,21.925,1431.975
2,0.005,50,40,0.02,26609,40,0.075,21.75,1432.025
2,0.005,50,40,0.02,26610,40,0.068125,21.55,1432.05
2,0.005,50,40,0.02,26611,40,0.07,21.35,1432.1
2,0.005,50,40,0.02,26612,40,0.067625,21.175,1432.125
2,0.005,50,40,0.02,26613,40,0.072375,21.025,1432.15
2,0.005,50,40,0.02,26614,40,0.076125,20.9,1432.175
2,0.005,50,40,0.02,26615,40,0.07725,20.65,1432.2
2,0.005,50,40,0.02,26616,40,0.07375,21.625,1432.225
2,0.005,50,40,0.02,26617,40,0.074125,21.45,1432.25
2,0.005,50,40,0.02,26618,40,0.074625,21.275,1432.275
2,0.005,50,40,0.02,26619,40,0.076875,21.1,1432.3
2,0.005,50,40,0.02,26620,40,0.076375,22.175,1432.325
2,0.005,50,40,0.02,26621,40,0.0775,22.025,1432.35
2,0.005,50,40,0.02,26622,40,0.079625,21.875,1432.375
2,0.005,50,40,0.02,26623,40,0.082875,21.725,1432.4
2,0.005,50,40,0.02,26624,40,0.0815,21.45,1432.425
2,0.005,50,40,0.02,26625,40,0.082875,21.25,1432.45
2,0.005,50,40,0.02,26626,40,0.084625,21.1,1432.475
2,0.005,50,40,0.02,26627,40,0.0845,20.975,1432.5
2,0.005,50,40,0.02,26628,40,0.086875,20.825,1432.525
2,0.005,50,40,0.02,26629,40,0.086,20.625,1432.55
2,0.005,50,40,0.02,26630,40,0.085,20.45,1432.575
2,0.005,50,40,0.02,26631,40,0.088125,20.275,1432.6
2,0.005,50,40,0.02,26632,40,0.0905,20.125,1432.625
2,0.005,50,40,0.02,26633,40,0.08925,19.95,1432.7
2,0.005,50,40,0.02,26634,40,0.09175,19.775,1432.725
2,0.005,50,40,0.02,26635,40,0.094125,19.625,1432.75
2,0.005,50,40,0.02,26636,40,0.0975,19.5,1432.8
2,0.005,50,40,0.02,26637,40,0.100375,19.375,1432.85
2,0.005,50,40,0.02,26638,40,0.104375,19.275,1432.9
2,0.005,50,40,0.02,26639,40,0.104375,19.075,1432.925
2,0.005,50,40,0.02,26640,40,0.101625,20.125,1432.95
2,0.005,50,40,0.02,26641,40,0.106625,20.05,1433
2,0.005,50,40,0.02,26642,40,0.111,19.95,1433.05
2,0.005,50,40,0.02,26643,40,0.11325,19.85,1433.125
2,0.005,50,40,0.02,26644,40,0.10675,19.7,1433.175
2,0.005,50,40,0.02,26645,40,0.107,20.7,1433.25
3,0.005,50,40,0.02,27472,40,0.0835,20.6,1472.725
2,0.005,50,40,0.02,26646,40,0.107875,20.475,1433.3
3,0.005,50,40,0.02,27473,40,0.083125,20.275,1472.825
3,0.005,50,40,0.02,27474,40,0.085625,20,1472.875
2,0.005,50,40,0.02,26647,40,0.11,20.275,1433.375
3,0.005,50,40,0.02,27475,40,0.085,19.6,1472.95
2,0.005,50,40,0.02,26648,40,0.109,21.275,1433.5
2,0.005,50,40,0.02,26649,40,0.10725,21,1433.6
3,0.005,50,40,0.02,27476,40,0.08475,19.2,1473.025
2,0.005,50,40,0.02,26650,40,0.105,20.7,1433.7
3,0.005,50,40,0.02,27477,40,0.083875,18.8,1473.1
2,0.005,50,40,0.02,26651,40,0.10775,20.425,1433.8
3,0.005,50,40,0.02,27478,40,0.082,18.425,1473.175
2,0.005,50,40,0.02,26652,40,0.108,20.1,1433.9
3,0.005,50,40,0.02,27479,40,0.081375,19.3,1473.275
2,0.005,50,40,0.02,26653,40,0.109375,19.8,1434.025
3,0.005,50,40,0.02,27480,40,0.083625,20.175,1473.375
2,0.005,50,40,0.02,26654,40,0.109,19.525,1434.125
2,0.005,50,40,0.02,26655,40,0.11025,19.275,1434.225
3,0.005,50,40,0.02,27481,40,0.084,20.975,1473.475
2,0.005,50,40,0.02,26656,40,0.09975,19,1434.325
3,0.005,50,40,0.02,27482,40,0.0885,21.85,1473.55
2,0.005,50,40,0.02,26657,40,0.103125,18.8,1434.425
3,0.005,50,40,0.02,27483,40,0.08625,21.45,1473.65
3,0.005,50,40,0.02,27484,40,0.09075,21.075,1473.7
2,0.005,50,40,0.02,26658,40,0.099625,18.425,1434.525
3,0.005,50,40,0.02,27485,40,0.087875,20.575,1473.775
2,0.005,50,40,0.02,26659,40,0.089,19.325,1434.625
3,0.005,50,40,0.02,27486,40,0.0905,21.4,1473.875
2,0.005,50,40,0.02,26660,40,0.0915,20.35,1434.725
2,0.005,50,40,0.02,26661,40,0.0935,20.025,1434.825
3,0.005,50,40,0.02,27487,40,0.08275,22.35,1473.925
2,0.005,50,40,0.02,26662,40,0.094625,21,1434.925
3,0.005,50,40,0.02,27488,40,0.086375,23.275,1473.975
2,0.005,50,40,0.02,26663,40,0.09425,21.9,1435.025
3,0.005,50,40,0.02,27489,40,0.089875,22.95,1474.05
2,0.005,50,40,0.02,26664,40,0.0965,21.65,1435.125
3,0.005,50,40,0.02,27490,40,0.092875,22.55,1474.075
2,0.005,50,40,0.02,26665,40,0.100625,21.375,1435.225
3,0.005,50,40,0.02,27491,40,0.094125,23.425,1474.125
1,0.005,50,40,0.02,875,40,0.074875,24.475,50.425
3,0.005,50,40,0.02,27492,40,0.095375,23.125,1474.15
2,0.005,50,40,0.02,26666,40,0.101875,21.075,1435.325
2,0.005,50,40,0.02,26667,40,0.105125,20.825,1435.425
2,0.005,50,40,0.02,26668,40,0.10425,20.5,1435.575
2,0.005,50,40,0.02,26669,40,0.10625,20.225,1435.675
2,0.005,50,40,0.02,26670,40,0.099875,21.25,1435.75
2,0.005,50,40,0.02,26671,40,0.1015,20.975,1435.8
2,0.005,50,40,0.02,26672,40,0.1025,20.65,1435.85
2,0.005,50,40,0.02,26673,40,0.103875,20.325,1435.9
2,0.005,50,40,0.02,26674,40,0.105375,21.3,1435.925
2,0.005,50,40,0.02,26675,40,0.105375,20.975,1435.95
2,0.005,50,40,0.02,26676,40,0.104375,20.6,1436
2,0.005,50,40,0.02,26677,40,0.108,20.275,1436.075
2,0.005,50,40,0.02,26678,40,0.106375,21.125,1436.125
