BehaviorSpace results (NetLogo 6.4.0),Table version 2.0,,,,,,,,
红绿__Traffic 2 Lanes.nlogo,,,,,,,,,
experiment21,,,,,,,,,
01/25/2024 04:46:40:149 +0800,,,,,,,,,
min-pxcor,max-pxcor,min-pycor,max-pycor,,,,0.035224419,23.76629099,560.458621
-20,20,-8,8,,,,,,
[run number],acceleration,max-patience,number-of-cars,deceleration,[step],count turtles,mean [speed] of turtles,mean [patience] of turtles,average-wait-time
3,0.005,50,60,0.02,24892,60,0.043583333,24.53333333,908.6666667
2,0.005,50,60,0.02,23825,60,0.030416667,22.68333333,882.1833333
3,0.005,50,60,0.02,24893,60,0.043666667,24.08333333,908.7
2,0.005,50,60,0.02,23826,60,0.03175,22.31666667,882.2
3,0.005,50,60,0.02,24894,60,0.043916667,25.35,908.7166667
2,0.005,50,60,0.02,23827,60,0.030083333,21.9,882.2166667
3,0.005,50,60,0.02,24895,60,0.043916667,25.76666667,908.75
2,0.005,50,60,0.02,23828,60,0.030083333,21.41666667,882.2333333
3,0.005,50,60,0.02,24896,60,0.04475,25.36666667,908.7833333
2,0.005,50,60,0.02,23829,60,0.02975,21,882.2666667
3,0.005,50,60,0.02,24897,60,0.043916667,25.8,908.8333333
2,0.005,50,60,0.02,23830,60,0.030666667,21.38333333,882.3
3,0.005,50,60,0.02,24898,60,0.044416667,25.4,908.8666667
2,0.005,50,60,0.02,23831,60,0.03025,20.95,882.3333333
3,0.005,50,60,0.02,24899,60,0.0445,25.86666667,908.8833333
2,0.005,50,60,0.02,23832,60,0.03125,21.35,882.3666667
3,0.005,50,60,0.02,24900,60,0.045,26.31666667,908.9166667
2,0.005,50,60,0.02,23833,60,0.031083333,20.93333333,882.4
3,0.005,50,60,0.02,24901,60,0.043333333,25.93333333,908.9333333
2,0.005,50,60,0.02,23834,60,0.031416667,21.31666667,882.45
3,0.005,50,60,0.02,24902,60,0.044083333,25.51666667,908.95
2,0.005,50,60,0.02,23835,60,0.029416667,20.83333333,882.5166667
3,0.005,50,60,0.02,24903,60,0.04525,25.18333333,908.9666667
2,0.005,50,60,0.02,23836,60,0.02975,21.23333333,882.5666667
3,0.005,50,60,0.02,24904,60,0.0425,24.71666667,908.9833333
2,0.005,50,60,0.02,23837,60,0.032416667,20.81666667,882.6333333
3,0.005,50,60,0.02,24905,60,0.04375,25.15,909
1,0.005,50,60,0.02,882,60,0.040583333,24.36666667,56.21666667
2,0.005,50,60,0.02,23838,60,0.03375,21.23333333,882.7
3,0.005,50,60,0.02,24906,60,0.045166667,24.78333333,909.0166667
2,0.005,50,60,0.02,23839,60,0.033166667,20.75,882.7833333
3,0.005,50,60,0.02,24907,60,0.044,24.38333333,909.0333333
3,0.005,50,60,0.02,24908,60,0.044,24,909.05
3,0.005,50,60,0.02,24909,60,0.044916667,23.66666667,909.0666667
3,0.005,50,60,0.02,24910,60,0.04625,23.35,909.0833333
3,0.005,50,60,0.02,24911,60,0.042166667,22.98333333,909.1
3,0.005,50,60,0.02,24912,60,0.042083333,24.25,909.1166667
3,0.005,50,60,0.02,24913,60,0.041416667,23.83333333,909.15
3,0.005,50,60,0.02,24914,60,0.04225,24.3,909.1833333
3,0.005,50,60,0.02,24915,60,0.041583333,23.83333333,909.2166667
3,0.005,50,60,0.02,24916,60,0.040083333,25.05,909.25
3,0.005,50,60,0.02,24917,60,0.040333333,25.45,909.3
3,0.005,50,60,0.02,24918,60,0.041666667,25.05,909.3333333
3,0.005,50,60,0.02,24919,60,0.034833333,26.21666667,909.4166667
3,0.005,50,60,0.02,24920,60,0.036416667,25.8,909.45
3,0.005,50,60,0.02,24921,60,0.0365,25.36666667,909.5
3,0.005,50,60,0.02,24922,60,0.037833333,24.95,909.55
3,0.005,50,60,0.02,24923,60,0.0385,24.55,909.5833333
3,0.005,50,60,0.02,24924,60,0.04,24.08333333,909.6166667
3,0.005,50,60,0.02,24925,60,0.036916667,23.56666667,909.65
3,0.005,50,60,0.02,24926,60,0.037916667,23.11666667,909.6833333
3,0.005,50,60,0.02,24927,60,0.036,24.23333333,909.7333333
3,0.005,50,60,0.02,24928,60,0.034833333,23.83333333,909.7833333
3,0.005,50,60,0.02,24929,60,0.030833333,23.38333333,909.8166667
3,0.005,50,60,0.02,24930,60,0.0305,24.58333333,909.85
3,0.005,50,60,0.02,24931,60,0.028583333,24.11666667,909.9
3,0.005,50,60,0.02,24932,60,0.027666667,23.6,909.9333333
3,0.005,50,60,0.02,24933,60,0.023416667,23.05,909.9666667
3,0.005,50,60,0.02,24934,60,0.024083333,22.61666667,909.9833333
3,0.005,50,60,0.02,24935,60,0.02525,22.11666667,910
3,0.005,50,60,0.02,24936,60,0.024833333,21.63333333,910.0166667
3,0.005,50,60,0.02,24937,60,0.027583333,22.05,910.0333333
3,0.005,50,60,0.02,24938,60,0.026083333,22.38333333,910.05
3,0.005,50,60,0.02,24939,60,0.026833333,22.83333333,910.0666667
3,0.005,50,60,0.02,24940,60,0.026166667,24.06666667,910.1
3,0.005,50,60,0.02,24941,60,0.026333333,24.48333333,910.1166667
3,0.005,50,60,0.02,24942,60,0.027083333,24.05,910.1333333
3,0.005,50,60,0.02,24943,60,0.02725,23.61666667,910.15
3,0.005,50,60,0.02,24944,60,0.029583333,23.2,910.1666667
3,0.005,50,60,0.02,24945,60,0.028916667,23.63333333,910.1833333
3,0.005,50,60,0.02,24946,60,0.031166667,24.1,910.2
3,0.005,50,60,0.02,24947,60,0.03175,23.71666667,910.2333333
3,0.005,50,60,0.02,24948,60,0.032666667,23.36666667,910.25
3,0.005,50,60,0.02,24949,60,0.031666667,22.93333333,910.2666667
3,0.005,50,60,0.02,24950,60,0.031416667,23.3,910.2833333
3,0.005,50,60,0.02,24951,60,0.03175,22.83333333,910.3166667
3,0.005,50,60,0.02,24952,60,0.029833333,22.38333333,910.3666667
3,0.005,50,60,0.02,24953,60,0.0315,23.65,910.4
3,0.005,50,60,0.02,24954,60,0.032083333,23.23333333,910.4333333
3,0.005,50,60,0.02,24955,60,0.03225,22.83333333,910.45
3,0.005,50,60,0.02,24956,60,0.031916667,22.41666667,910.4666667
3,0.005,50,60,0.02,24957,60,0.029916667,22.8,910.5
3,0.005,50,60,0.02,24958,60,0.030166667,22.41666667,910.55
3,0.005,50,60,0.02,24959,60,0.031916667,22,910.5833333
3,0.005,50,60,0.02,24960,60,0.031916667,21.61666667,910.6166667
3,0.005,50,60,0.02,24961,60,0.033,21.18333333,910.65
3,0.005,50,60,0.02,24962,60,0.032416667,21.61666667,910.7
3,0.005,50,60,0.02,24963,60,0.033333333,21.26666667,910.7333333
3,0.005,50,60,0.02,24964,60,0.03325,20.9,910.7666667
1,0.005,50,60,0.02,883,60,0.042,26.48333333,56.23333333
3,0.005,50,60,0.02,24965,60,0.033333333,20.53333333,910.8
3,0.005,50,60,0.02,24966,60,0.034083333,20.18333333,910.8333333
3,0.005,50,60,0.02,24967,60,0.0335,19.8,910.8833333
3,0.005,50,60,0.02,24968,60,0.035666667,20.23333333,910.9166667
3,0.005,50,60,0.02,24969,60,0.035083333,19.78333333,910.95
3,0.005,50,60,0.02,24970,60,0.034083333,19.33333333,911
2,0.005,50,60,0.02,23840,60,0.03225,21.1,882.8333333
3,0.005,50,60,0.02,24971,60,0.033166667,18.93333333,911.0333333
3,0.005,50,60,0.02,24972,60,0.031916667,18.51666667,911.0833333
2,0.005,50,60,0.02,23841,60,0.032833333,21.48333333,882.9
3,0.005,50,60,0.02,24973,60,0.033583333,19,911.1333333
2,0.005,50,60,0.02,23842,60,0.033583333,22.71666667,882.95
3,0.005,50,60,0.02,24974,60,0.029833333,20.26666667,911.1666667
2,0.005,50,60,0.02,23843,60,0.033333333,22.26666667,883
3,0.005,50,60,0.02,24975,60,0.02425,20.68333333,911.2166667
2,0.005,50,60,0.02,23844,60,0.034333333,21.85,883.05
3,0.005,50,60,0.02,24976,60,0.024,21.1,911.2666667
2,0.005,50,60,0.02,23845,60,0.033333333,21.38333333,883.1166667
2,0.005,50,60,0.02,23846,60,0.0355,20.95,883.1666667
3,0.005,50,60,0.02,24977,60,0.0215,20.63333333,911.3
2,0.005,50,60,0.02,23847,60,0.037333333,20.58333333,883.2166667
3,0.005,50,60,0.02,24978,60,0.0235,20.21666667,911.3333333
3,0.005,50,60,0.02,24979,60,0.023666667,19.78333333,911.3833333
2,0.005,50,60,0.02,23848,60,0.036916667,20.96666667,883.2833333
2,0.005,50,60,0.02,23849,60,0.0355,21.36666667,883.35
3,0.005,50,60,0.02,24980,60,0.023666667,21.03333333,911.45
2,0.005,50,60,0.02,23850,60,0.031333333,20.85,883.4333333
3,0.005,50,60,0.02,24981,60,0.0255,20.63333333,911.5
2,0.005,50,60,0.02,23851,60,0.030666667,21.2,883.4833333
3,0.005,50,60,0.02,24982,60,0.025666667,21.05,911.55
2,0.005,50,60,0.02,23852,60,0.03025,20.78333333,883.5
3,0.005,50,60,0.02,24983,60,0.023833333,20.58333333,911.6
3,0.005,50,60,0.02,24984,60,0.025333333,21.86666667,911.65
2,0.005,50,60,0.02,23853,60,0.029,21.13333333,883.5166667
3,0.005,50,60,0.02,24985,60,0.024333333,21.38333333,911.7
2,0.005,50,60,0.02,23854,60,0.030666667,20.73333333,883.5333333
3,0.005,50,60,0.02,24986,60,0.022083333,20.91666667,911.7666667
2,0.005,50,60,0.02,23855,60,0.02825,21.83333333,883.55
3,0.005,50,60,0.02,24987,60,0.02325,21.33333333,911.8166667
2,0.005,50,60,0.02,23856,60,0.0305,21.4,883.5666667
3,0.005,50,60,0.02,24988,60,0.022666667,22.55,911.8666667
2,0.005,50,60,0.02,23857,60,0.033916667,21.85,883.5833333
3,0.005,50,60,0.02,24989,60,0.023166667,22.96666667,911.9166667
2,0.005,50,60,0.02,23858,60,0.037,21.48333333,883.6
3,0.005,50,60,0.02,24990,60,0.023083333,23.35,911.9666667
2,0.005,50,60,0.02,23859,60,0.03825,21.9,883.6166667
3,0.005,50,60,0.02,24991,60,0.021333333,23.71666667,912
2,0.005,50,60,0.02,23860,60,0.0355,21.41666667,883.6333333
3,0.005,50,60,0.02,24992,60,0.022583333,23.26666667,912.0166667
2,0.005,50,60,0.02,23861,60,0.034416667,21.78333333,883.65
3,0.005,50,60,0.02,24993,60,0.02175,23.61666667,912.05
1,0.005,50,60,0.02,884,60,0.040833333,26.06666667,56.26666667
2,0.005,50,60,0.02,23862,60,0.037666667,21.38333333,883.6833333
2,0.005,50,60,0.02,23863,60,0.0395,21.86666667,883.7
3,0.005,50,60,0.02,24994,60,0.02225,23.16666667,912.0666667
2,0.005,50,60,0.02,23864,60,0.039416667,23.96666667,883.7166667
3,0.005,50,60,0.02,24995,60,0.023916667,22.68333333,912.0833333
2,0.005,50,60,0.02,23865,60,0.037666667,24.35,883.7333333
3,0.005,50,60,0.02,24996,60,0.023083333,23.08333333,912.1166667
2,0.005,50,60,0.02,23866,60,0.038166667,23.98333333,883.75
3,0.005,50,60,0.02,24997,60,0.024416667,22.68333333,912.1333333
2,0.005,50,60,0.02,23867,60,0.039,23.6,883.7666667
3,0.005,50,60,0.02,24998,60,0.024166667,23.9,912.1666667
2,0.005,50,60,0.02,23868,60,0.038,25.71666667,883.7833333
2,0.005,50,60,0.02,23869,60,0.03675,25.3,883.8
3,0.005,50,60,0.02,24999,60,0.026166667,25.15,912.2
3,0.005,50,60,0.02,25000,60,0.026166667,25.55,912.2333333
2,0.005,50,60,0.02,23870,60,0.0375,24.81666667,883.8166667
2,0.005,50,60,0.02,23871,60,0.038666667,26.11666667,883.8333333
3,0.005,50,60,0.02,25001,60,0.025833333,25.98333333,912.25
2,0.005,50,60,0.02,23872,60,0.04,25.7,883.85
3,0.005,50,60,0.02,25002,60,0.027166667,25.6,912.2666667
3,0.005,50,60,0.02,25003,60,0.027083333,25.21666667,912.2833333
2,0.005,50,60,0.02,23873,60,0.0385,26.1,883.8833333
3,0.005,50,60,0.02,25004,60,0.027333333,24.81666667,912.3
2,0.005,50,60,0.02,23874,60,0.041083333,25.81666667,883.9
2,0.005,50,60,0.02,23875,60,0.042583333,25.46666667,883.9166667
3,0.005,50,60,0.02,25005,60,0.029083333,24.46666667,912.3166667
3,0.005,50,60,0.02,25006,60,0.029666667,24.08333333,912.3333333
2,0.005,50,60,0.02,23876,60,0.040833333,25.86666667,883.9333333
3,0.005,50,60,0.02,25007,60,0.029,23.65,912.3666667
2,0.005,50,60,0.02,23877,60,0.043833333,25.5,883.95
3,0.005,50,60,0.02,25008,60,0.028583333,24.05,912.4
2,0.005,50,60,0.02,23878,60,0.041333333,25.05,883.9833333
3,0.005,50,60,0.02,25009,60,0.029166667,23.66666667,912.4166667
2,0.005,50,60,0.02,23879,60,0.044166667,25.58333333,884
3,0.005,50,60,0.02,25010,60,0.027833333,23.18333333,912.4333333
2,0.005,50,60,0.02,23880,60,0.041583333,25.2,884.0166667
3,0.005,50,60,0.02,25011,60,0.026083333,23.55,912.4666667
2,0.005,50,60,0.02,23881,60,0.041333333,24.8,884.0333333
3,0.005,50,60,0.02,25012,60,0.02775,24.83333333,912.5
2,0.005,50,60,0.02,23882,60,0.04225,24.43333333,884.05
3,0.005,50,60,0.02,25013,60,0.027083333,24.41666667,912.5166667
2,0.005,50,60,0.02,23883,60,0.043166667,24.93333333,884.0666667
3,0.005,50,60,0.02,25014,60,0.0275,23.98333333,912.55
2,0.005,50,60,0.02,23884,60,0.045083333,24.6,884.0833333
3,0.005,50,60,0.02,25015,60,0.0275,23.61666667,912.5833333
2,0.005,50,60,0.02,23885,60,0.045333333,24.26666667,884.1
3,0.005,50,60,0.02,25016,60,0.027916667,24.05,912.6
2,0.005,50,60,0.02,23886,60,0.047166667,23.98333333,884.1166667
3,0.005,50,60,0.02,25017,60,0.02925,24.46666667,912.6333333
2,0.005,50,60,0.02,23887,60,0.047416667,23.61666667,884.15
3,0.005,50,60,0.02,25018,60,0.031,24.06666667,912.65
2,0.005,50,60,0.02,23888,60,0.046833333,23.26666667,884.1666667
3,0.005,50,60,0.02,25019,60,0.031083333,23.63333333,912.6666667
2,0.005,50,60,0.02,23889,60,0.046833333,23.68333333,884.1833333
3,0.005,50,60,0.02,25020,60,0.03125,24.1,912.7
2,0.005,50,60,0.02,23890,60,0.046,23.26666667,884.2166667
3,0.005,50,60,0.02,25021,60,0.03025,25.33333333,912.7333333
2,0.005,50,60,0.02,23891,60,0.046416667,22.88333333,884.2333333
3,0.005,50,60,0.02,25022,60,0.03,25.73333333,912.75
2,0.005,50,60,0.02,23892,60,0.04575,22.5,884.25
3,0.005,50,60,0.02,25023,60,0.031,25.35,912.7666667
2,0.005,50,60,0.02,23893,60,0.039166667,22.06666667,884.2666667
3,0.005,50,60,0.02,25024,60,0.031166667,24.95,912.8
2,0.005,50,60,0.02,23894,60,0.03875,24.11666667,884.3166667
3,0.005,50,60,0.02,25025,60,0.031,24.51666667,912.8333333
2,0.005,50,60,0.02,23895,60,0.032916667,24.5,884.3666667
3,0.005,50,60,0.02,25026,60,0.03075,24.1,912.8666667
2,0.005,50,60,0.02,23896,60,0.034166667,24.08333333,884.4
3,0.005,50,60,0.02,25027,60,0.030583333,23.6,912.9
2,0.005,50,60,0.02,23897,60,0.035083333,26.23333333,884.4333333
3,0.005,50,60,0.02,25028,60,0.030916667,23.98333333,912.9166667
2,0.005,50,60,0.02,23898,60,0.034916667,25.81666667,884.4666667
3,0.005,50,60,0.02,25029,60,0.031083333,25.2,912.9666667
2,0.005,50,60,0.02,23899,60,0.035083333,25.45,884.5333333
3,0.005,50,60,0.02,25030,60,0.031166667,24.76666667,913
2,0.005,50,60,0.02,23900,60,0.034833333,25.08333333,884.5666667
3,0.005,50,60,0.02,25031,60,0.03275,24.35,913.0333333
2,0.005,50,60,0.02,23901,60,0.03475,25.51666667,884.6
3,0.005,50,60,0.02,25032,60,0.032666667,25.56666667,913.0666667
2,0.005,50,60,0.02,23902,60,0.035166667,26.75,884.6666667
2,0.005,50,60,0.02,23903,60,0.034166667,26.26666667,884.7333333
3,0.005,50,60,0.02,25033,60,0.030416667,25.06666667,913.1
2,0.005,50,60,0.02,23904,60,0.036,26.71666667,884.7833333
3,0.005,50,60,0.02,25034,60,0.031916667,25.45,913.15
2,0.005,50,60,0.02,23905,60,0.03325,26.21666667,884.85
3,0.005,50,60,0.02,25035,60,0.032916667,25,913.2
2,0.005,50,60,0.02,23906,60,0.035666667,25.85,884.9166667
3,0.005,50,60,0.02,25036,60,0.032416667,24.53333333,913.25
2,0.005,50,60,0.02,23907,60,0.035833333,25.45,884.9666667
3,0.005,50,60,0.02,25037,60,0.033166667,24.06666667,913.3
2,0.005,50,60,0.02,23908,60,0.036833333,25.08333333,885.0166667
3,0.005,50,60,0.02,25038,60,0.032166667,24.36666667,913.35
2,0.005,50,60,0.02,23909,60,0.035916667,25.51666667,885.0666667
3,0.005,50,60,0.02,25039,60,0.032083333,23.88333333,913.4
1,0.005,50,60,0.02,885,60,0.042,26.46666667,56.28333333
3,0.005,50,60,0.02,25040,60,0.031833333,23.43333333,913.45
2,0.005,50,60,0.02,23910,60,0.034583333,25.18333333,885.1166667
3,0.005,50,60,0.02,25041,60,0.03125,23.81666667,913.5
2,0.005,50,60,0.02,23911,60,0.033666667,25.55,885.15
3,0.005,50,60,0.02,25042,60,0.027833333,23.28333333,913.55
2,0.005,50,60,0.02,23912,60,0.028,25.05,885.1666667
3,0.005,50,60,0.02,25043,60,0.02825,23.7,913.6
2,0.005,50,60,0.02,23913,60,0.028,26.28333333,885.1833333
3,0.005,50,60,0.02,25044,60,0.028083333,24.11666667,913.6666667
3,0.005,50,60,0.02,25045,60,0.025833333,25.25,913.7166667
3,0.005,50,60,0.02,25046,60,0.026083333,24.73333333,913.7666667
3,0.005,50,60,0.02,25047,60,0.02425,26.73333333,913.8166667
3,0.005,50,60,0.02,25048,60,0.02525,26.26666667,913.8666667
3,0.005,50,60,0.02,25049,60,0.025916667,26.68333333,913.9166667
3,0.005,50,60,0.02,25050,60,0.02925,26.26666667,913.9666667
3,0.005,50,60,0.02,25051,60,0.03025,25.85,914.0166667
3,0.005,50,60,0.02,25052,60,0.032083333,25.36666667,914.05
3,0.005,50,60,0.02,25053,60,0.02925,25.71666667,914.0833333
3,0.005,50,60,0.02,25054,60,0.029833333,25.25,914.1
3,0.005,50,60,0.02,25055,60,0.03025,24.78333333,914.1166667
3,0.005,50,60,0.02,25056,60,0.027416667,24.3,914.1333333
3,0.005,50,60,0.02,25057,60,0.028666667,23.81666667,914.15
3,0.005,50,60,0.02,25058,60,0.027833333,23.35,914.1666667
3,0.005,50,60,0.02,25059,60,0.02975,22.86666667,914.1833333
3,0.005,50,60,0.02,25060,60,0.030833333,23.25,914.2
3,0.005,50,60,0.02,25061,60,0.034,23.68333333,914.2166667
3,0.005,50,60,0.02,25062,60,0.03325,23.15,914.2333333
3,0.005,50,60,0.02,25063,60,0.034,23.53333333,914.25
3,0.005,50,60,0.02,25064,60,0.036333333,23.08333333,914.2666667
3,0.005,50,60,0.02,25065,60,0.0385,22.66666667,914.2833333
3,0.005,50,60,0.02,25066,60,0.038666667,23.03333333,914.3
3,0.005,50,60,0.02,25067,60,0.03675,22.51666667,914.3333333
3,0.005,50,60,0.02,25068,60,0.0385,22.13333333,914.35
3,0.005,50,60,0.02,25069,60,0.039583333,22.58333333,914.3666667
3,0.005,50,60,0.02,25070,60,0.040416667,22.23333333,914.3833333
3,0.005,50,60,0.02,25071,60,0.041416667,21.81666667,914.4
3,0.005,50,60,0.02,25072,60,0.040916667,22.23333333,914.4166667
3,0.005,50,60,0.02,25073,60,0.040666667,21.8,914.4333333
3,0.005,50,60,0.02,25074,60,0.04025,21.38333333,914.45
3,0.005,50,60,0.02,25075,60,0.040166667,21,914.4666667
3,0.005,50,60,0.02,25076,60,0.041416667,21.48333333,914.4833333
3,0.005,50,60,0.02,25077,60,0.044083333,21.96666667,914.5
3,0.005,50,60,0.02,25078,60,0.046583333,22.48333333,914.5166667
3,0.005,50,60,0.02,25079,60,0.04575,22.96666667,914.5333333
3,0.005,50,60,0.02,25080,60,0.045166667,22.65,914.55
3,0.005,50,60,0.02,25081,60,0.044916667,23.08333333,914.5666667
3,0.005,50,60,0.02,25082,60,0.0425,22.65,914.5833333
3,0.005,50,60,0.02,25083,60,0.042416667,23.05,914.6
3,0.005,50,60,0.02,25084,60,0.041916667,22.63333333,914.6333333
3,0.005,50,60,0.02,25085,60,0.04225,22.23333333,914.65
3,0.005,50,60,0.02,25086,60,0.042,22.66666667,914.6666667
3,0.005,50,60,0.02,25087,60,0.040666667,23.08333333,914.6833333
3,0.005,50,60,0.02,25088,60,0.04075,22.7,914.7166667
3,0.005,50,60,0.02,25089,60,0.040333333,23.15,914.75
3,0.005,50,60,0.02,25090,60,0.040083333,22.71666667,914.7833333
3,0.005,50,60,0.02,25091,60,0.0415,23.96666667,914.8166667
3,0.005,50,60,0.02,25092,60,0.035083333,23.53333333,914.8666667
3,0.005,50,60,0.02,25093,60,0.036333333,25.63333333,914.8833333
3,0.005,50,60,0.02,25094,60,0.035666667,25.2,914.9
3,0.005,50,60,0.02,25095,60,0.0355,25.6,914.9333333
1,0.005,50,60,0.02,886,60,0.04325,26.9,56.3
2,0.005,50,60,0.02,23914,60,0.02775,25.83333333,885.2
2,0.005,50,60,0.02,23915,60,0.029333333,25.48333333,885.2166667
2,0.005,50,60,0.02,23916,60,0.02875,25.01666667,885.2333333
2,0.005,50,60,0.02,23917,60,0.0295,24.63333333,885.25
2,0.005,50,60,0.02,23918,60,0.031833333,24.3,885.2666667
2,0.005,50,60,0.02,23919,60,0.031333333,23.86666667,885.2833333
2,0.005,50,60,0.02,23920,60,0.032833333,24.31666667,885.3166667
2,0.005,50,60,0.02,23921,60,0.0335,23.86666667,885.35
2,0.005,50,60,0.02,23922,60,0.03375,24.25,885.3833333
2,0.005,50,60,0.02,23923,60,0.0345,23.85,885.4166667
2,0.005,50,60,0.02,23924,60,0.035416667,24.28333333,885.4333333
2,0.005,50,60,0.02,23925,60,0.03525,23.83333333,885.4666667
2,0.005,50,60,0.02,23926,60,0.03575,24.25,885.5
2,0.005,50,60,0.02,23927,60,0.035583333,23.78333333,885.55
2,0.005,50,60,0.02,23928,60,0.038666667,23.45,885.5833333
2,0.005,50,60,0.02,23929,60,0.040083333,23.06666667,885.6
2,0.005,50,60,0.02,23930,60,0.039666667,22.63333333,885.6166667
2,0.005,50,60,0.02,23931,60,0.040083333,23.03333333,885.65
2,0.005,50,60,0.02,23932,60,0.040916667,23.5,885.6666667
2,0.005,50,60,0.02,23933,60,0.043083333,23.18333333,885.7
2,0.005,50,60,0.02,23934,60,0.0445,22.9,885.7166667
1,0.005,50,60,0.02,887,60,0.042833333,26.48333333,56.33333333
2,0.005,50,60,0.02,23935,60,0.047166667,22.61666667,885.7333333
2,0.005,50,60,0.02,23936,60,0.049416667,22.33333333,885.75
2,0.005,50,60,0.02,23937,60,0.048916667,21.95,885.7666667
2,0.005,50,60,0.02,23938,60,0.046166667,21.53333333,885.7833333
2,0.005,50,60,0.02,23939,60,0.04725,21.18333333,885.8166667
2,0.005,50,60,0.02,23940,60,0.044916667,20.8,885.8333333
2,0.005,50,60,0.02,23941,60,0.045,21.21666667,885.8666667
2,0.005,50,60,0.02,23942,60,0.041583333,20.78333333,885.9333333
2,0.005,50,60,0.02,23943,60,0.043583333,21.26666667,885.95
2,0.005,50,60,0.02,23944,60,0.042166667,20.86666667,885.9666667
2,0.005,50,60,0.02,23945,60,0.0425,20.51666667,885.9833333
2,0.005,50,60,0.02,23946,60,0.041583333,20.16666667,886.0166667
2,0.005,50,60,0.02,23947,60,0.040416667,20.58333333,886.05
2,0.005,50,60,0.02,23948,60,0.041,20.15,886.0833333
2,0.005,50,60,0.02,23949,60,0.04125,19.78333333,886.1166667
2,0.005,50,60,0.02,23950,60,0.039916667,19.31666667,886.15
2,0.005,50,60,0.02,23951,60,0.039666667,20.58333333,886.2
2,0.005,50,60,0.02,23952,60,0.034333333,20.95,886.2333333
2,0.005,50,60,0.02,23953,60,0.033083333,20.51666667,886.2666667
2,0.005,50,60,0.02,23954,60,0.033916667,20.96666667,886.3
2,0.005,50,60,0.02,23955,60,0.034166667,22.23333333,886.3333333
2,0.005,50,60,0.02,23956,60,0.03425,21.78333333,886.3666667
2,0.005,50,60,0.02,23957,60,0.032416667,22.18333333,886.4
2,0.005,50,60,0.02,23958,60,0.0325,22.61666667,886.4166667
2,0.005,50,60,0.02,23959,60,0.031583333,22.21666667,886.4333333
2,0.005,50,60,0.02,23960,60,0.033833333,23.55,886.45
2,0.005,50,60,0.02,23961,60,0.03475,25.66666667,886.4666667
2,0.005,50,60,0.02,23962,60,0.030583333,26.11666667,886.5
2,0.005,50,60,0.02,23963,60,0.03275,25.8,886.5166667
2,0.005,50,60,0.02,23964,60,0.032666667,25.41666667,886.5333333
2,0.005,50,60,0.02,23965,60,0.0345,25.9,886.55
2,0.005,50,60,0.02,23966,60,0.034916667,26.33333333,886.5666667
3,0.005,50,60,0.02,25096,60,0.035583333,25.16666667,914.9666667
2,0.005,50,60,0.02,23967,60,0.030083333,25.91666667,886.5833333
3,0.005,50,60,0.02,25097,60,0.0365,24.76666667,914.9833333
2,0.005,50,60,0.02,23968,60,0.030166667,25.53333333,886.6
3,0.005,50,60,0.02,25098,60,0.037333333,24.38333333,915
2,0.005,50,60,0.02,23969,60,0.029,25.1,886.6333333
3,0.005,50,60,0.02,25099,60,0.0355,23.91666667,915.0166667
3,0.005,50,60,0.02,25100,60,0.03725,26.01666667,915.0333333
2,0.005,50,60,0.02,23970,60,0.030666667,24.75,886.65
3,0.005,50,60,0.02,25101,60,0.037,25.58333333,915.0833333
2,0.005,50,60,0.02,23971,60,0.031333333,25.21666667,886.6666667
3,0.005,50,60,0.02,25102,60,0.034166667,25.23333333,915.1166667
3,0.005,50,60,0.02,25103,60,0.035166667,25.6,915.1666667
3,0.005,50,60,0.02,25104,60,0.033166667,25.08333333,915.2166667
3,0.005,50,60,0.02,25105,60,0.034166667,25.46666667,915.2666667
3,0.005,50,60,0.02,25106,60,0.035416667,25.03333333,915.3333333
3,0.005,50,60,0.02,25107,60,0.035,26.26666667,915.3833333
3,0.005,50,60,0.02,25108,60,0.034083333,26.65,915.4333333
3,0.005,50,60,0.02,25109,60,0.030833333,26.26666667,915.4833333
1,0.005,50,60,0.02,888,60,0.043333333,26.08333333,56.38333333
3,0.005,50,60,0.02,25110,60,0.03,25.76666667,915.5333333
3,0.005,50,60,0.02,25111,60,0.030333333,25.31666667,915.55
3,0.005,50,60,0.02,25112,60,0.030583333,25.66666667,915.5666667
3,0.005,50,60,0.02,25113,60,0.028416667,25.98333333,915.6
3,0.005,50,60,0.02,25114,60,0.030166667,25.53333333,915.6166667
3,0.005,50,60,0.02,25115,60,0.031583333,25.08333333,915.6333333
3,0.005,50,60,0.02,25116,60,0.030916667,24.6,915.65
3,0.005,50,60,0.02,25117,60,0.03275,24.15,915.6666667
3,0.005,50,60,0.02,25118,60,0.032333333,23.71666667,915.6833333
3,0.005,50,60,0.02,25119,60,0.031666667,24.1,915.7
3,0.005,50,60,0.02,25120,60,0.0305,24.51666667,915.7166667
3,0.005,50,60,0.02,25121,60,0.031583333,24.13333333,915.7333333
3,0.005,50,60,0.02,25122,60,0.028416667,24.55,915.7666667
3,0.005,50,60,0.02,25123,60,0.027833333,24.08333333,915.7833333
3,0.005,50,60,0.02,25124,60,0.0285,23.68333333,915.8
3,0.005,50,60,0.02,25125,60,0.030916667,24.15,915.8166667
3,0.005,50,60,0.02,25126,60,0.033333333,23.8,915.8333333
3,0.005,50,60,0.02,25127,60,0.036833333,23.51666667,915.85
3,0.005,50,60,0.02,25128,60,0.036166667,23.11666667,915.8666667
